"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id"
-122.4615,37.8078,"Microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina inflata",2014,3,NA,3929,348055,699411
-122.4615,37.8078,"Microbe","Protozoa","","Lobosa","Arcellinida","Centropyxidae","Centropyxis","Centropyxis constricta",2014,3,NA,3929,360312,699415
-122.4658,37.8081,"Microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina kellettae",2014,3,NA,3929,472785,699634
-122.4658,37.8081,"Invertebrate","Animalia","Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Radimella","Radimella aurita",2014,3,NA,3929,367456,699636
-122.4658,37.8081,"Plants","Chromista","Ochrophyta","Bacillariophyceae","Biddulphiales","Biddulphiaceae","Isthmia","Isthmia nervosa",2014,3,NA,3929,348140,699639
-122.4658,37.8081,"Invertebrate","Animalia","Arthropoda","Ostracoda","Podocopida","Cytheridae","Spinileberis","Spinileberis hyalina",2014,3,NA,3929,348134,699641
-122.4658,37.8081,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Discorbidae","Buccella","Buccella frigida",2014,3,NA,3929,348142,699645
-122.4658,37.8081,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium excavatum",2014,3,NA,3929,348144,699647
-122.4658,37.8081,"Microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina hadai",2014,3,NA,3929,348127,699650
-122.4658,37.8081,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Rotaliidae","Ammonia","Ammonia tepida",2014,3,NA,3929,348125,699652
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Caucasinidae","Fursenkoina","Fursenkoina pontoni",2014,3,NA,3929,360313,699780
-122.4564,37.8076,"Microbe","Protozoa","","Lobosa","Arcellinida","Centropyxidae","Centropyxis","Centropyxis constricta",2014,3,NA,3929,360312,699782
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidiella","Elphidiella hannai",2014,3,NA,3929,348058,699783
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Turrilinidae","Buliminella","Buliminella elegantissima",2014,3,NA,3929,357533,699784
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium gunteri",2014,3,NA,3929,348136,699787
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Haplophragmoididae","Haplophragmoides","Haplophragmoides subinvolutum",2014,3,NA,3929,360326,699788
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina striatula",2014,3,NA,3929,357565,699791
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Entzia ","Entzia macrescens",2014,3,NA,3929,367455,699800
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium magellanicum",2014,3,NA,3929,360316,699821
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina kellettae",2014,3,NA,3929,472785,699847
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Discorbidae","Rotorbinella","Rotorbinella campanulata",2014,3,NA,3929,359273,699848
-122.4564,37.8076,"Microbe","Protozoa","Foraminifera","","Lagenida","Glandulinidae","Oolina","Oolina melo",2014,3,NA,3929,357545,699851
-122.293703,37.44814,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis oregana",2014,5,18,4419,47757,699978
-122.3147271575,37.449351498,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2014,5,19,4419,50840,699984
-122.3943166667,37.53183,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Eriodictyon","Eriodictyon californicum",2014,5,18,3662,57095,702555
-122.3987116667,37.5352166667,"Mammal","Animalia","Chordata","Mammalia","Eulipotyphla","Soricidae","Sorex","Sorex trowbridgii",2014,5,19,3662,46503,702568
-122.50545436,37.78539211,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Conium","Conium maculatum",2014,5,23,3795,52998,703502
-122.49875726,37.78758714,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus effusus",2014,5,15,3795,56153,703507
-122.49876246,37.78749609,"Plant","Plantae","Equisetophyta","Equisetopsida","Equisetales","Equisetaceae","Equisetum","Equisetum telmateia",2014,5,15,3795,57030,703512
-122.475331,37.790361,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,5,19,3605,48505,703964
-122.5820578526,37.9084945254,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tiburonensis",2014,5,23,7,57392,704364
-122.4713715356,37.8308628946,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tiburonensis",2014,5,18,461,57392,705456
-122.7699972222,38.0465055556,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2014,5,0,1249,75549,708041
-122.478356,37.832933,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2014,5,3,583,48858,711978
-122.810411,38.067149,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus cyaneus",2014,5,22,1839,5170,712539
-122.760587,38.070798,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron petrophilus",2014,5,21,1839,76935,712540
-122.760587,38.070798,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Holodiscus","Holodiscus discolor",2014,5,21,1839,53414,712541
-122.760587,38.070798,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia concinna",2014,5,21,1839,51854,712543
-122.751789,38.04363,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",2014,5,21,1839,16079,712544
-122.751789,38.04363,"Bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2014,5,20,1839,8234,712545
-122.751789,38.04363,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,5,20,1839,48505,712548
-122.749557,38.041602,"Bird","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile rufescens",2014,5,20,1839,144820,712894
-122.749557,38.041602,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima","Tellima grandiflora",2014,5,20,1839,51655,712895
-122.749557,38.041602,"Bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",2014,5,20,1839,16079,712900
-122.749557,38.041602,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Platanaceae","Platanus","Platanus occidentalis",2014,5,19,1839,49662,712901
-122.749557,38.041602,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",2014,5,19,1839,5206,712902
-122.749557,38.041602,"Bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus tristis",2014,5,19,1839,145310,712903
-122.482829699,37.8373625197,"Herp","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","Rana draytonii",2014,5,NA,3524,67016,714862
-122.374456,37.540052,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2014,6,17,4102,51080,714874
-122.377889,37.543693,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2014,6,17,4102,48858,714878
-122.748688,38.044223,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",2014,5,NA,4853,339444,715204
-122.48992,37.8274,"Herp","Animalia","Chordata","Reptilia","Squamata","Boidae","Charina","Charina bottae",2013,11,NA,4535,243962,719599
-122.506490388,37.8247966758,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2014,5,18,3527,61232,720101
-122.3264688126,37.497524145,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2014,6,22,4259,7089,721525
-122.467667,37.805501,"Bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus tristis",2014,6,1,3914,145310,724530
-122.538106,37.832369,"Bird","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","Sialia mexicana",2014,6,0,2885,12937,724737
-122.489297,37.827154,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2014,6,NA,4535,27826,724794
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2014,6,2,7,60881,725212
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2014,6,2,7,61010,725215
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2014,6,2,7,59082,725217
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica","Urtica dioica",2014,6,2,7,53330,725218
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus vestitus",2014,6,2,7,50320,725220
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium campestre",2014,6,2,7,57076,725221
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta","Gamochaeta ustulata",2014,6,2,7,77224,725222
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium glomeratum",2014,6,2,7,52973,725223
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Heuchera","Heuchera micrantha",2014,6,2,7,51274,725225
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia gigantea",2014,6,2,7,53322,725228
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Horkelia","Horkelia californica",2014,6,2,7,61737,725229
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia californica",2014,6,2,7,53170,725230
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium puberulum",2014,6,1,7,53092,725233
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia malvifolia",2014,6,1,7,58923,725234
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium orientale",2014,6,1,7,58086,725239
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Triticum","Triticum aestivum",2014,6,1,7,64161,725241
-122.509747,37.585262,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Urospermum","Urospermum picroides",2014,6,1,7,59361,725242
-122.5550279141,37.8382144925,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus glandulosus",2014,6,NA,7,61330,725245
-122.486683,37.6159,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,6,NA,2256,48505,726561
-122.690974,37.93243,"Fish","Animalia","Chordata","Chondrichthyes","Carcharhiniformes","Triakidae","Triakis","Triakis semifasciata",2014,5,NA,3337,52297,727937
-122.85166,38.108811,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2013,6,NA,4979,4956,729721
-122.489655,37.8268,"Bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Melanitta","Melanitta perspicillata",2014,5,2,5039,7036,729932
-122.5537503611,37.8896494421,"Plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion fontanum",2014,6,20,3527,61194,730646
-122.533005,37.8289666667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus armeniacus",2014,6,15,3914,61317,732117
-122.529075,37.8299833333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2014,6,15,3914,51080,732118
-122.52648,37.8306883333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2014,6,15,3914,60881,732120
-122.537298,37.830633,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus glaucescens",2014,6,15,3914,4399,733667
-122.499081,37.827392,"Bird","Animalia","Chordata","Aves","Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata",2014,6,17,3914,3108,733693
-122.53344,37.830328,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Podilymbus","Podilymbus podiceps",2014,6,15,3914,4246,733694
-122.528033,37.831412,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Hydroprogne","Hydroprogne caspia",2014,6,16,3914,144537,733696
-122.316521,37.435437,"Plant","Plantae","Pinophyta","Pinopsida","Pinales","Cupressaceae","Sequoia","Sequoia sempervirens",2014,6,21,729,47372,734729
-122.316521,37.435437,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Ericales","Ericaceae","Arbutus","Arbutus menziesii",2014,6,21,729,51046,734730
-122.3087833333,37.5013,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Matricaria","Matricaria discoidea",2014,6,23,729,52992,734733
-122.5419431187,37.8591776522,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Malpighiales","Linaceae","Hesperolinon","Hesperolinon congestum",2014,6,3,1839,57134,735320
-122.5117633333,37.77978,"Bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2014,6,2,5070,5212,735704
-122.516984,37.521463,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Patiria","Patiria miniata",2014,6,14,2566,48830,736271
-122.51712,37.521421,"Invertebrate","Animalia","Mollusca","Gastropoda","Archaeogastropoda","Haliotididae","Haliotis","Haliotis rufescens",2014,6,14,2566,56652,736272
-122.516123,37.520157,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Diaulula","Diaulula sandiegensis",2014,6,14,2566,508884,736320
-122.4263271303,37.5942696967,"Invertebrate","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus franciscanus",2014,6,14,3095,49126,736566
-122.699345,37.936376,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio zelicaon",2014,6,19,2885,51097,736631
-122.5009,37.7864583333,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Phyciodes","Phyciodes mylitta",2014,6,18,1198,59176,736650
-122.516336,37.521329,"Invertebrate","Animalia","Mollusca","Polyplacophora","Chitonida","Mopaliidae","Cryptochiton","Cryptochiton stelleri",2014,6,16,2566,49053,737105
-122.517102,37.521601,"Invertebrate","Animalia","Echinodermata","Asteroidea","Valvatida","Asteropseidae","Dermasterias","Dermasterias imbricata",2014,6,14,2566,63382,738281
-122.498034,37.49883,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dotidae","Doto","Doto amyra",2014,6,NA,818,47655,738465
-122.699509,37.935452,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda crassicornis",2014,6,14,2885,47209,739915
-122.599281,37.872825,"Invertebrate","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","Hemigrapsus","Hemigrapsus nudus",2014,6,14,818,48342,739927
-122.599281,37.872825,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2014,6,14,818,49699,739931
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Flabellinidae","Flabellina","Flabellina trilineata",2014,6,15,818,47430,739933
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Hermissenda","Hermissenda crassicornis",2014,6,15,818,47209,739934
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Phidiana","Phidiana hiltoni",2014,6,15,818,48724,739938
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dironidae","Dirona","Dirona picta",2014,6,16,818,48978,739939
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","Acanthinucella","Acanthinucella spirata",2014,6,15,818,129931,739940
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceratidae","Triopha","Triopha maculata",2014,6,15,818,47110,739941
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Diaulula","Diaulula sandiegensis",2014,6,15,818,508884,739942
-122.599281,37.872825,"Invertebrate","Animalia","Mollusca","Gastropoda","Nudibranchia","Dendrodorididae","Doriopsilla","Doriopsilla albopunctata",2014,6,16,818,47768,739944
-122.598058,37.872114,"Invertebrate","Animalia","Annelida","Polychaeta","Sabellida","Sabellariidae","Phragmatopoma","Phragmatopoma californica",2014,6,NA,818,59635,740141
-122.69922,37.93668,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria coerulea",2014,6,0,3528,32064,740493
-122.674713,37.948421,"Bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2007,8,NA,3532,1409,744894
-122.719358,37.992548,"Bird","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Numenius","Numenius americanus",2007,8,NA,3532,3906,744896
-122.699494,37.936578,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa cardui",2014,6,3,2885,48548,745986
-122.8287596659,38.0858580939,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Chorizanthe","Chorizanthe valida",2014,6,23,3527,76321,747654
-122.6006666667,37.8735,"Invertebrate","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus",2014,6,16,2885,49699,748028
-122.537469,37.830453,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus heermanni",2014,6,0,2885,4353,749281
-122.699076,37.936663,"Bird","Animalia","Chordata","Aves","Caprimulgiformes","Trochilidae","Selasphorus","Selasphorus sasin",2014,6,15,2885,6359,749574
-122.512064,37.824836,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Melozone","Melozone crissalis",2014,6,NA,2621,73044,752806
-122.512579,37.825107,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2014,6,NA,2621,48858,752807
-122.512236,37.82565,"Bird","Animalia","Chordata","Aves","Passeriformes","Paradoxornithidae","Chamaea","Chamaea fasciata",2014,6,NA,2621,15256,752810
-122.512579,37.825379,"Bird","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",2014,6,NA,2621,18236,752813
-122.510004,37.824836,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2014,6,NA,2621,4956,752821
-122.535839,37.829853,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2014,6,NA,2621,4328,752824
-122.7613333333,38.007,"Mammal","Animalia","Chordata","Mammalia","Carnivora","Mephitidae","Mephitis","Mephitis mephitis",2014,6,15,2885,41880,753282
-122.761489,38.006972,"Bird","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",2014,6,3,2885,4756,753285
-122.472143,37.573624,"Mammal","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",2014,6,NA,2121,42221,753332
-122.477099,37.832468,"Bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Hydroprogne","Hydroprogne caspia",2014,6,NA,2621,144537,753796
-122.5139466667,37.5852583333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Grindelia","Grindelia stricta",2014,6,17,729,60966,753936
-122.51362,37.5852966667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Crassulaceae","Dudleya","Dudleya farinosa",2014,6,17,729,51889,753950
-122.5122616667,37.5854333333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus ursinus",2014,6,16,729,53445,753952
-122.5122616667,37.5854333333,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2014,6,16,729,51080,753953
-122.5122916667,37.58545,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Conium","Conium maculatum",2014,6,16,729,52998,753954
-122.510475,37.5855416667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Foeniculum","Foeniculum vulgare",2014,6,16,729,53052,753957
-122.510405,37.5854416667,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","Artemisia californica",2014,6,16,729,53357,753958
-122.510375,37.585555,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum staechadifolium",2014,6,16,729,60963,753959
-122.510575,37.585655,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Silybum","Silybum marianum",2014,6,16,729,52586,753960
-122.534444,37.849167,"Herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2014,6,20,3,27826,755607
-122.4974873477,37.6199552045,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Orobanche","Orobanche californica",2014,6,23,3869,57829,755628
-122.5363616667,37.8602333333,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Thamnophis","Thamnophis elegans",2014,6,17,3,28398,755657
-122.5345816667,37.8491166667,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria coerulea",2014,6,21,3,32064,755863
-122.5378716667,37.8516883333,"Herp","Animalia","Chordata","Reptilia","Squamata","Anguidae","Elgaria","Elgaria coerulea",2014,6,19,3,32064,755871
-122.475604,37.809944,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2014,6,NA,2621,4328,758547
-122.475454,37.809783,"Bird","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis",2014,6,NA,2621,4235,758551
-122.6036834717,37.9226799011,"Plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Orchidaceae","Piperia","Piperia transversa",2014,6,18,2901,50733,758586
-122.7347282321,38.0219336367,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Petasites","Petasites frigidus",2014,6,20,1839,55778,758841
-122.472143,37.573624,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,6,NA,2121,48505,759159
-122.790364,38.039119,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Ctenucha","Ctenucha brunnea",2014,6,18,3,63800,759886
-122.36396,37.539175,"Herp","Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus occidentalis",2014,6,NA,61,36208,760515
-122.36396,37.539175,"Invertebrate","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Prionus","Prionus californicus",2014,6,NA,61,59892,760516
-122.78601,38.0380066667,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Pyrgus","Pyrgus communis",2014,6,19,3,51349,761326
-122.734479,38.021277,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus cardinalis",2014,6,19,461,53154,761534
-122.5532018432,37.8819090212,"Bird","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus occidentalis",2014,6,23,381,123829,761777
-122.73475,38.020917,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus parviflorus",2014,6,NA,1805,51646,761847
-122.732778,38.031,"Plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Lamiaceae","Clinopodium","Clinopodium douglasii",2014,6,NA,1805,53203,761851
-122.736,38.02975,"Herp","Animalia","Chordata","Reptilia","Squamata","Colubridae","Pituophis","Pituophis catenifer",2014,6,NA,1805,51440,761852
-122.732306,38.0315,"Invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Battus","Battus philenor",2014,6,NA,1805,49972,761858
-122.531161,37.822263,"Bird","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",2014,7,NA,3268,11858,767739
-122.5080276747,37.7373213787,"Invertebrate","Animalia","Arthropoda","","Sessilia","Balanidae","Paraconcavus","Paraconcavus pacificus",2014,7,19,145,296099,768980
-122.511718,37.77796,"Fungi","Fungi","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae","Niebla","Niebla cephalota",2014,7,23,3205,147233,770889
-122.511975,37.77778,"Invertebrate","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus vosnesenskii",2014,7,23,3205,57689,770891
-122.512397,37.777724,"Plant","Plantae","Chlorophyta","Ulvophyceae","Trentepohliales","Trentepohliaceae","Trentepohlia","Trentepohlia aurea",2014,7,23,3205,68608,770892
-122.539208,37.856782,"Bird","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","Callipepla californica",2014,7,NA,3268,1409,772603
-122.542684,37.848819,"Bird","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile rufescens",2014,7,NA,3268,144820,772645
-122.549529,37.845976,"Bird","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2014,7,NA,3268,9420,772665
