"decimalLongitude","decimalLatitude","category","kingdom","phylum","class","order","family","genus","speciesFixed","year","month","hour","userNumber","original.inat.taxonID","id","species","root","user","xbin","ybin","geo_bin","user_obs","user_spp","user_visits","user_locations","obs_id"
-122.821655,38.078501,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium excavatum",2014,3,NA,3929,348144,697555,"Elphidium excavatum","life",3929,1,5,"1 5",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4360
-122.821655,38.078501,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Entzia ","Entzia macrescens",2014,3,NA,3929,367455,697557,"Entzia macrescens","life",3929,1,5,"1 5",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4361
-122.447718,37.79499,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Themidaceae","Triteleia","Triteleia laxa",2014,5,NA,3205,51085,698171,"Triteleia laxa","life",3205,4,4,"4 4",0.989169675090253,0.985559566787004,0.98676293622142,0.989169675090253,4362
-122.2869866667,37.465725,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Strymon","Strymon melinus",2014,5,12,2749,50931,698622,"Strymon melinus","life",2749,5,1,"5 1",0.501805054151624,0.540312876052948,0.73164861612515,0.736462093862816,4363
-122.8908260128,38.1347693361,"herp","Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Ensatina","Ensatina eschscholtzii",2014,5,12,3721,27250,698628,"Ensatina eschscholtzii","life",3721,1,6,"1 6",0.730445246690734,0.734055354993983,0.927797833935018,0.861612515042118,4364
-122.4546,37.8071,"invertebrate","Animalia","Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Radimella","Radimella aurita",2014,3,NA,3929,367456,698667,"Radimella aurita","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4365
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium excavatum",2014,3,NA,3929,348144,699313,"Elphidium excavatum","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4366
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Buliminidae","Bulimina","Bulimina denudata",2014,3,NA,3929,367458,699317,"Bulimina denudata","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4367
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Discorbidae","Rotorbinella","Rotorbinella campanulata",2014,3,NA,3929,359273,699328,"Rotorbinella campanulata","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4368
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Turrilinidae","Buliminella","Buliminella elegantissima",2014,3,NA,3929,357533,699340,"Buliminella elegantissima","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4369
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina hadai",2014,3,NA,3929,348127,699350,"Trochammina hadai","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4370
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Rotaliidae","Ammonia","Ammonia tepida",2014,3,NA,3929,348125,699353,"Ammonia tepida","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4371
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Globigerinidae","Globigerina","Globigerina quinqueloba",2014,3,NA,3929,357538,699397,"Globigerina quinqueloba","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4372
-122.4615,37.8078,"plants","Chromista","Ochrophyta","Bacillariophyceae","Biddulphiales","Biddulphiaceae","Isthmia","Isthmia nervosa",2014,3,NA,3929,348140,699405,"Isthmia nervosa","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4373
-122.4615,37.8078,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina inflata",2014,3,NA,3929,348055,699411,"Trochammina inflata","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4374
-122.4615,37.8078,"microbe","Protozoa","","Lobosa","Arcellinida","Centropyxidae","Centropyxis","Centropyxis constricta",2014,3,NA,3929,360312,699415,"Centropyxis constricta","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4375
-122.4658,37.8081,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina kellettae",2014,3,NA,3929,472785,699634,"Trochammina kellettae","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4376
-122.4658,37.8081,"invertebrate","Animalia","Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Radimella","Radimella aurita",2014,3,NA,3929,367456,699636,"Radimella aurita","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4377
-122.4658,37.8081,"plants","Chromista","Ochrophyta","Bacillariophyceae","Biddulphiales","Biddulphiaceae","Isthmia","Isthmia nervosa",2014,3,NA,3929,348140,699639,"Isthmia nervosa","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4378
-122.4658,37.8081,"invertebrate","Animalia","Arthropoda","Ostracoda","Podocopida","Cytheridae","Spinileberis","Spinileberis hyalina",2014,3,NA,3929,348134,699641,"Spinileberis hyalina","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4379
-122.4658,37.8081,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Discorbidae","Buccella","Buccella frigida",2014,3,NA,3929,348142,699645,"Buccella frigida","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4380
-122.4658,37.8081,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium excavatum",2014,3,NA,3929,348144,699647,"Elphidium excavatum","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4381
-122.4658,37.8081,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina hadai",2014,3,NA,3929,348127,699650,"Trochammina hadai","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4382
-122.4658,37.8081,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Rotaliidae","Ammonia","Ammonia tepida",2014,3,NA,3929,348125,699652,"Ammonia tepida","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4383
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Caucasinidae","Fursenkoina","Fursenkoina pontoni",2014,3,NA,3929,360313,699780,"Fursenkoina pontoni","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4384
-122.4564,37.8076,"microbe","Protozoa","","Lobosa","Arcellinida","Centropyxidae","Centropyxis","Centropyxis constricta",2014,3,NA,3929,360312,699782,"Centropyxis constricta","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4385
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidiella","Elphidiella hannai",2014,3,NA,3929,348058,699783,"Elphidiella hannai","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4386
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Turrilinidae","Buliminella","Buliminella elegantissima",2014,3,NA,3929,357533,699784,"Buliminella elegantissima","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4387
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium gunteri",2014,3,NA,3929,348136,699787,"Elphidium gunteri","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4388
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Haplophragmoididae","Haplophragmoides","Haplophragmoides subinvolutum",2014,3,NA,3929,360326,699788,"Haplophragmoides subinvolutum","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4389
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina striatula",2014,3,NA,3929,357565,699791,"Bolivina striatula","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4390
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Entzia ","Entzia macrescens",2014,3,NA,3929,367455,699800,"Entzia macrescens","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4391
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium magellanicum",2014,3,NA,3929,360316,699821,"Elphidium magellanicum","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4392
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Lituolida","Trochamminidae","Trochammina","Trochammina kellettae",2014,3,NA,3929,472785,699847,"Trochammina kellettae","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4393
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","Globothalamea","Rotaliida","Discorbidae","Rotorbinella","Rotorbinella campanulata",2014,3,NA,3929,359273,699848,"Rotorbinella campanulata","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4394
-122.4564,37.8076,"microbe","Protozoa","Foraminifera","","Lagenida","Glandulinidae","Oolina","Oolina melo",2014,3,NA,3929,357545,699851,"Oolina melo","life",3929,4,4,"4 4",0.936221419975933,0.902527075812274,0.180505415162455,0.773766546329723,4395
-122.293703,37.44814,"plant","Plantae","Magnoliophyta","Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","Oxalis oregana",2014,5,11,4419,47757,699978,"Oxalis oregana","life",4419,5,1,"5 1",0.635379061371841,0.611311672683514,0.253910950661853,0.829121540312876,4396
-122.3147271575,37.449351498,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tolmiei",2014,5,12,4419,50840,699984,"Calochortus tolmiei","life",4419,5,1,"5 1",0.635379061371841,0.611311672683514,0.253910950661853,0.829121540312876,4397
-122.3943166667,37.53183,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Eriodictyon","Eriodictyon californicum",2014,5,11,3662,57095,702555,"Eriodictyon californicum","life",3662,4,2,"4 2",0.904933814681107,0.915764139590854,0.884476534296029,0.910950661853189,4398
-122.3987116667,37.5352166667,"mammal","Animalia","Chordata","Mammalia","Eulipotyphla","Soricidae","Sorex","Sorex trowbridgii",2014,5,12,3662,46503,702568,"Sorex trowbridgii","life",3662,4,2,"4 2",0.904933814681107,0.915764139590854,0.884476534296029,0.910950661853189,4399
-122.50545436,37.78539211,"plant","Plantae","Magnoliophyta","Magnoliopsida","Apiales","Apiaceae","Conium","Conium maculatum",2014,5,16,3795,52998,703502,"Conium maculatum","life",3795,3,4,"3 4",0.823104693140794,0.831528279181709,0.871239470517449,0.882069795427196,4400
-122.49875726,37.78758714,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Juncaceae","Juncus","Juncus effusus",2014,5,8,3795,56153,703507,"Juncus effusus","life",3795,3,4,"3 4",0.823104693140794,0.831528279181709,0.871239470517449,0.882069795427196,4401
-122.49876246,37.78749609,"plant","Plantae","Equisetophyta","Equisetopsida","Equisetales","Equisetaceae","Equisetum","Equisetum telmateia",2014,5,8,3795,57030,703512,"Equisetum telmateia","life",3795,3,4,"3 4",0.823104693140794,0.831528279181709,0.871239470517449,0.882069795427196,4402
-122.475331,37.790361,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,5,12,3605,48505,703964,"Junonia coenia","life",3605,4,4,"4 4",0.82430806257521,0.813477737665463,0.955475330926594,0.9338146811071,4403
-122.5820578526,37.9084945254,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tiburonensis",2014,5,16,7,57392,704364,"Calochortus tiburonensis","life",7,3,4,"3 4",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4404
-122.4713715356,37.8308628946,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Liliaceae","Calochortus","Calochortus tiburonensis",2014,5,11,461,57392,705456,"Calochortus tiburonensis","life",461,4,4,"4 4",0.855595667870036,0.866425992779783,0.971119133574007,0.951865222623345,4405
-122.7699972222,38.0465055556,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Arctotheca","Arctotheca prostrata",2014,5,17,1249,75549,708041,"Arctotheca prostrata","life",1249,2,5,"2 5",0.96028880866426,0.965102286401925,0.963898916967509,0.937424789410349,4406
-122.478356,37.832933,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2014,5,20,583,48858,711978,"Mimulus aurantiacus","life",583,4,4,"4 4",0.415162454873646,0.322503008423586,0.703971119133574,0.0890493381468111,4407
-122.810411,38.067149,"bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus cyaneus",2014,5,15,1839,5170,712539,"Circus cyaneus","life",1839,1,5,"1 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4408
-122.760587,38.070798,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron petrophilus",2014,5,14,1839,76935,712540,"Erigeron petrophilus","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4409
-122.760587,38.070798,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Holodiscus","Holodiscus discolor",2014,5,14,1839,53414,712541,"Holodiscus discolor","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4410
-122.760587,38.070798,"plant","Plantae","Magnoliophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia concinna",2014,5,14,1839,51854,712543,"Clarkia concinna","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4411
-122.751789,38.04363,"bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",2014,5,14,1839,16079,712544,"Contopus sordidulus","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4412
-122.751789,38.04363,"bird","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2014,5,13,1839,8234,712545,"Cyanocitta stelleri","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4413
-122.751789,38.04363,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,5,13,1839,48505,712548,"Junonia coenia","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4414
-122.749557,38.041602,"bird","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile rufescens",2014,5,13,1839,144820,712894,"Poecile rufescens","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4415
-122.749557,38.041602,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Tellima","Tellima grandiflora",2014,5,13,1839,51655,712895,"Tellima grandiflora","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4416
-122.749557,38.041602,"bird","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",2014,5,13,1839,16079,712900,"Contopus sordidulus","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4417
-122.749557,38.041602,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Platanaceae","Platanus","Platanus occidentalis",2014,5,12,1839,49662,712901,"Platanus occidentalis","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4418
-122.749557,38.041602,"bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",2014,5,12,1839,5206,712902,"Buteo lineatus","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4419
-122.749557,38.041602,"bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus tristis",2014,5,12,1839,145310,712903,"Spinus tristis","life",1839,2,5,"2 5",0.98676293622142,0.987966305655836,0.97352587244284,0.94705174488568,4420
-122.482829699,37.8373625197,"herp","Animalia","Chordata","Amphibia","Anura","Ranidae","Rana","Rana draytonii",2014,5,NA,3524,67016,714862,"Rana draytonii","life",3524,4,4,"4 4",0.72202166064982,0.723225030084236,0.9338146811071,0.820697954271961,4421
-122.374456,37.540052,"plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2014,6,10,4102,51080,714874,"Toxicodendron diversilobum","life",4102,4,2,"4 2",0.469314079422383,0.555956678700361,0.72202166064982,0.42719614921781,4422
-122.377889,37.543693,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Phrymaceae","Mimulus","Mimulus aurantiacus",2014,6,10,4102,48858,714878,"Mimulus aurantiacus","life",4102,4,2,"4 2",0.469314079422383,0.555956678700361,0.72202166064982,0.42719614921781,4423
-122.748688,38.044223,"bird","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo lineatus",2014,5,NA,4853,339444,715204,"Buteo lineatus","life",4853,2,5,"2 5",0.896510228640193,0.870036101083033,0.92057761732852,0.162454873646209,4424
-122.48992,37.8274,"herp","Animalia","Chordata","Reptilia","Squamata","Boidae","Charina","Charina bottae",2013,11,NA,4535,243962,719599,"Charina bottae","life",4535,3,4,"3 4",0.914560770156438,0.895306859205776,0.898916967509025,0.81468110709988,4425
-122.506490388,37.8247966758,"plant","Plantae","Magnoliophyta","Magnoliopsida","Lamiales","Orobanchaceae","Castilleja","Castilleja affinis",2014,5,11,3527,61232,720101,"Castilleja affinis","life",3527,3,4,"3 4",0.658243080625752,0.601684717208183,0.844765342960289,0.898916967509025,4426
-122.3264688126,37.497524145,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Branta","Branta canadensis",2014,6,15,4259,7089,721525,"Branta canadensis","life",4259,5,2,"5 2",0.120336943441637,0.206979542719615,0.138387484957882,0.37424789410349,4427
-122.467667,37.805501,"bird","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus tristis",2014,6,18,3914,145310,724530,"Spinus tristis","life",3914,4,4,"4 4",0.968712394705174,0.967509025270758,0.943441636582431,0.972322503008424,4428
-122.538106,37.832369,"bird","Animalia","Chordata","Aves","Passeriformes","Turdidae","Sialia","Sialia mexicana",2014,6,17,2885,12937,724737,"Sialia mexicana","life",2885,3,4,"3 4",0.984356197352587,0.984356197352587,0.989169675090253,0.993983152827918,4429
-122.489297,37.827154,"herp","Animalia","Chordata","Amphibia","Caudata","Salamandridae","Taricha","Taricha granulosa",2014,6,NA,4535,27826,724794,"Taricha granulosa","life",4535,3,4,"3 4",0.914560770156438,0.895306859205776,0.898916967509025,0.81468110709988,4430
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2014,6,19,7,60881,725212,"Lonicera involucrata","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4431
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lupinus","Lupinus arboreus",2014,6,19,7,61010,725215,"Lupinus arboreus","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4432
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Liliopsida","Asparagales","Asparagaceae","Chlorogalum","Chlorogalum pomeridianum",2014,6,19,7,59082,725217,"Chlorogalum pomeridianum","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4433
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Urticaceae","Urtica","Urtica dioica",2014,6,19,7,53330,725218,"Urtica dioica","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4434
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Lathyrus","Lathyrus vestitus",2014,6,19,7,50320,725220,"Lathyrus vestitus","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4435
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Trifolium","Trifolium campestre",2014,6,19,7,57076,725221,"Trifolium campestre","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4436
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Gamochaeta","Gamochaeta ustulata",2014,6,19,7,77224,725222,"Gamochaeta ustulata","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4437
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium glomeratum",2014,6,19,7,52973,725223,"Cerastium glomeratum","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4438
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Saxifragales","Saxifragaceae","Heuchera","Heuchera micrantha",2014,6,19,7,51274,725225,"Heuchera micrantha","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4439
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia gigantea",2014,6,19,7,53322,725228,"Vicia gigantea","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4440
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Horkelia","Horkelia californica",2014,6,19,7,61737,725229,"Horkelia californica","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4441
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia californica",2014,6,19,7,53170,725230,"Phacelia californica","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4442
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Helenium","Helenium puberulum",2014,6,18,7,53092,725233,"Helenium puberulum","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4443
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Boraginales","Boraginaceae","Phacelia","Phacelia malvifolia",2014,6,18,7,58923,725234,"Phacelia malvifolia","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4444
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium orientale",2014,6,18,7,58086,725239,"Sisymbrium orientale","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4445
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Liliopsida","Poales","Poaceae","Triticum","Triticum aestivum",2014,6,18,7,64161,725241,"Triticum aestivum","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4446
-122.509747,37.585262,"plant","Plantae","Magnoliophyta","Magnoliopsida","Asterales","Asteraceae","Urospermum","Urospermum picroides",2014,6,18,7,59361,725242,"Urospermum picroides","life",7,3,2,"3 2",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4447
-122.5550279141,37.8382144925,"plant","Plantae","Magnoliophyta","Magnoliopsida","Brassicales","Brassicaceae","Streptanthus","Streptanthus glandulosus",2014,6,NA,7,61330,725245,"Streptanthus glandulosus","life",7,3,4,"3 4",0.993983152827918,0.996389891696751,0.993983152827918,0.998796630565584,4448
-122.486683,37.6159,"invertebrate","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Junonia coenia",2014,6,NA,2256,48505,726561,"Junonia coenia","life",2256,4,2,"4 2",0.767749699157641,0.793020457280385,0.918170878459687,0.909747292418773,4449
-122.690974,37.93243,"fish","Animalia","Chordata","Chondrichthyes","Carcharhiniformes","Triakidae","Triakis","Triakis semifasciata",2014,5,NA,3337,52297,727937,"Triakis semifasciata","life",3337,2,4,"2 4",0.0685920577617329,0.0842358604091456,0.610108303249097,0.310469314079422,4450
-122.85166,38.108811,"bird","Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Ardea","Ardea herodias",2013,6,NA,4979,4956,729721,"Ardea herodias","life",4979,1,6,"1 6",0.22503008423586,0.072202166064982,0.203369434416366,0.250300842358604,4451
-122.489655,37.8268,"bird","Animalia","Chordata","Aves","Anseriformes","Anatidae","Melanitta","Melanitta perspicillata",2014,5,19,5039,7036,729932,"Melanitta perspicillata","life",5039,3,4,"3 4",0.592057761732852,0.560770156438026,0.856799037304453,0.676293622141998,4452
-122.5537503611,37.8896494421,"plant","Plantae","Magnoliophyta","Liliopsida","Liliales","Melanthiaceae","Toxicoscordion","Toxicoscordion fontanum",2014,6,13,3527,61194,730646,"Toxicoscordion fontanum","life",3527,3,4,"3 4",0.658243080625752,0.601684717208183,0.844765342960289,0.898916967509025,4453
-122.533005,37.8289666667,"plant","Plantae","Magnoliophyta","Magnoliopsida","Rosales","Rosaceae","Rubus","Rubus armeniacus",2014,6,8,3914,61317,732117,"Rubus armeniacus","life",3914,3,4,"3 4",0.968712394705174,0.967509025270758,0.943441636582431,0.972322503008424,4454
-122.529075,37.8299833333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Sapindales","Anacardiaceae","Toxicodendron","Toxicodendron diversilobum",2014,6,8,3914,51080,732118,"Toxicodendron diversilobum","life",3914,3,4,"3 4",0.968712394705174,0.967509025270758,0.943441636582431,0.972322503008424,4455
-122.52648,37.8306883333,"plant","Plantae","Magnoliophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","Lonicera","Lonicera involucrata",2014,6,8,3914,60881,732120,"Lonicera involucrata","life",3914,3,4,"3 4",0.968712394705174,0.967509025270758,0.943441636582431,0.972322503008424,4456
-122.537298,37.830633,"bird","Animalia","Chordata","Aves","Charadriiformes","Laridae","Larus","Larus glaucescens",2014,6,8,3914,4399,733667,"Larus glaucescens","life",3914,3,4,"3 4",0.968712394705174,0.967509025270758,0.943441636582431,0.972322503008424,4457
